0.47452545166015625	1
0.4703115224838257	0
0.4724799692630768	0
0.4708172678947449	0
0.47619515657424927	0
0.4631008207798004	0
0.4742598235607147	0
0.46843403577804565	0
0.4693577289581299	0
0.4702323377132416	0
0.46990442276000977	1
0.4746733009815216	0
0.48673245310783386	0
0.4750901460647583	0
0.4711294174194336	0
0.4774111211299896	0
0.4681917130947113	0
0.46883732080459595	0
0.4685966968536377	0
0.4826732277870178	0
0.4687918424606323	1
0.46301108598709106	0
0.46649810671806335	0
0.4680625796318054	0
0.47633233666419983	0
0.47319015860557556	0
0.4760001003742218	0
0.4679763913154602	0
0.4691730737686157	0
0.4759226441383362	0
0.47155091166496277	1
0.4708852469921112	0
0.4707505404949188	0
0.46528080105781555	0
0.48906099796295166	0
0.4707562029361725	0
0.47362321615219116	0
0.46531233191490173	0
0.47384560108184814	0
0.4682020843029022	0
0.4770335257053375	1
0.4754979908466339	0
0.47338277101516724	0
0.48172760009765625	0
0.48667463660240173	0
0.46905937790870667	0
0.47276899218559265	0
0.47528451681137085	0
0.48095834255218506	0
0.4913123548030853	0
0.47469398379325867	1
0.4949396252632141	0
0.48301437497138977	0
0.47869041562080383	0
0.5028253197669983	0
0.5027844309806824	0
0.48120996356010437	0
0.4743935465812683	0
0.4803652763366699	0
0.4788692891597748	0
